strategy_decision_date,strategy_fill_date,strategy_adjusted_open,strategy_equity_before_fill,strategy_equity,strategy_cash,strategy_shares,strategy_holding_exposure_for_return,strategy_target_exposure,strategy_new_exposure_after_fill,strategy_signed_share_delta,strategy_reference_price,strategy_fill_price,strategy_turnover,strategy_fees,strategy_slippage,strategy_margin_interest,strategy_trade_executed,strategy_daily_return,strategy_monetary_pnl,strategy_drawdown,aapl_decision_date,aapl_fill_date,aapl_adjusted_open,aapl_equity_before_fill,aapl_equity,aapl_cash,aapl_shares,aapl_holding_exposure_for_return,aapl_target_exposure,aapl_new_exposure_after_fill,aapl_signed_share_delta,aapl_reference_price,aapl_fill_price,aapl_turnover,aapl_fees,aapl_slippage,aapl_margin_interest,aapl_trade_executed,aapl_daily_return,aapl_monetary_pnl,aapl_drawdown
2016-07-15,2016-07-18,22.469017852041166,5153.104502938469,5153.104502938469,0.0,229.34266806282955,1.0,1.0,1.0,0.0,22.469017852041166,22.469017852041166,0.0,0.0,0.0,0.0,False,-0.0022239498924485623,-11.485790026580617,-0.4651658947202918,2016-07-15,2016-07-18,22.469017852041166,28613.403789893568,28613.403789893568,0.0,1273.460370111114,1.0,1.0,1.0,0.0,22.469017852041166,22.469017852041166,0.0,0.0,0.0,0.0,False,-0.0022239498924485623,-63.77661227112185,-0.2477934364236397
2016-07-18,2016-07-19,22.66479806510259,5198.005259355885,5198.005259355885,0.0,229.34266806282955,1.0,1.0,1.0,0.0,22.66479806510259,22.66479806510259,0.0,0.0,0.0,0.0,False,0.008713340936868708,44.90075641741623,-0.4605057028163245,2016-07-18,2016-07-19,22.66479806510259,28862.722132479204,28862.722132479204,0.0,1273.460370111114,1.0,1.0,1.0,0.0,22.66479806510259,22.66479806510259,0.0,0.0,0.0,0.0,False,0.008713340936868708,249.31834258563686,-0.24123920418024847
2016-07-19,2016-07-20,22.764969385871133,5220.97881732432,5220.97881732432,0.0,229.34266806282955,1.0,1.0,1.0,0.0,22.764969385871133,22.764969385871133,0.0,0.0,0.0,0.0,False,0.0044196873266113545,22.97355796843476,-0.45812130670828266,2016-07-19,2016-07-20,22.764969385871133,28990.28633969963,28990.28633969963,0.0,1273.460370111114,1.0,1.0,1.0,0.0,22.764969385871133,22.764969385871133,0.0,0.0,0.0,0.0,False,0.0044196873266113545,127.56420722042458,-0.23788571870703434
2016-07-20,2016-07-21,22.72626260570399,5212.101701088666,5212.101701088666,0.0,229.34266806282955,1.0,1.0,1.0,0.0,22.72626260570399,22.72626260570399,0.0,0.0,0.0,0.0,False,-0.001700278155926882,-8.877116235653375,-0.45904265121364873,2016-07-20,2016-07-21,22.72626260570399,28940.99478910217,28940.99478910217,0.0,1273.460370111114,1.0,1.0,1.0,0.0,22.72626260570399,22.72626260570399,0.0,0.0,0.0,0.0,False,-0.001700278155926993,-49.29155059745972,-0.23918152497183676
2016-07-21,2016-07-22,22.596502683958082,5182.342214427836,5182.342214427836,0.0,229.34266806282955,1.0,1.0,1.0,0.0,22.596502683958082,22.596502683958082,0.0,0.0,0.0,0.0,False,-0.005709690325999328,-29.75948666083059,-0.46213135015479245,2016-07-21,2016-07-22,22.596502683958082,28775.750671130038,28775.750671130038,0.0,1273.460370111114,1.0,1.0,1.0,0.0,22.596502683958082,22.596502683958082,0.0,0.0,0.0,0.0,False,-0.005709690325999217,-165.2441179721318,-0.24352556285854654
2016-07-22,2016-07-25,22.366576289676537,5129.61028170524,5129.61028170524,0.0,229.34266806282955,1.0,1.0,1.0,0.0,22.366576289676537,22.366576289676537,0.0,0.0,0.0,0.0,False,-0.01017530887400453,-52.73193272259596,-0.4676043298006113,2016-07-22,2016-07-25,22.366576289676537,28482.94851996995,28482.94851996995,0.0,1273.460370111114,1.0,1.0,1.0,0.0,22.366576289676537,22.366576289676537,0.0,0.0,0.0,0.0,False,-0.010175308874004418,-292.8021511600891,-0.2512229239117495
2016-07-25,2016-07-26,22.041037135170935,5054.950263452008,5054.950263452008,0.0,229.34266806282955,1.0,1.0,1.0,0.0,22.041037135170935,22.041037135170935,0.0,0.0,0.0,0.0,False,-0.014554715495542991,-74.66001825323201,-0.47535319731142234,2016-07-25,2016-07-26,22.041037135170935,28068.387307787583,28068.387307787583,0.0,1273.460370111114,1.0,1.0,1.0,0.0,22.041037135170935,22.041037135170935,0.0,0.0,0.0,0.0,False,-0.014554715495543213,-414.5612121823651,-0.2621211612237987
2016-07-26,2016-07-27,23.737022743780013,5443.912127926575,5443.912127926575,0.0,229.34266806282955,1.0,1.0,1.0,0.0,23.737022743780013,23.737022743780013,0.0,0.0,0.0,0.0,False,0.07694672434006233,388.96186447456694,-0.4349833444090493,2016-07-26,2016-07-27,23.737022743780013,30228.157768630022,30228.157768630022,0.0,1273.460370111114,1.0,1.0,1.0,0.0,23.737022743780013,23.737022743780013,0.0,0.0,0.0,0.0,False,0.07694672434006256,2159.770460842439,-0.2053438016201209
2016-07-27,2016-07-28,23.40921805289365,5368.732525515185,5368.732525515185,0.0,229.34266806282955,1.0,1.0,1.0,0.0,23.40921805289365,23.40921805289365,0.0,0.0,0.0,0.0,False,-0.013809848624434462,-75.17960241138917,-0.4427861388930445,2016-07-27,2016-07-28,23.40921805289365,29810.711485649717,29810.711485649717,0.0,1273.460370111114,1.0,1.0,1.0,0.0,23.40921805289365,23.40921805289365,0.0,0.0,0.0,0.0,False,-0.013809848624434573,-417.4462829803051,-0.21631788342821567
2016-07-28,2016-07-29,23.718813555670316,5439.735984142239,5437.016116150169,5437.016116150169,0.0,1.0,0.0,0.0,-229.34266806282957,23.718813555670316,23.706954148892482,1.0,0.0,2.7198679920708373,0.0,True,0.012718754437935242,68.28359063498374,-0.43569907262421137,2016-07-28,2016-07-29,23.718813555670316,30204.969089200426,30204.969089200426,0.0,1273.460370111114,1.0,1.0,1.0,0.0,23.718813555670316,23.718813555670316,0.0,0.0,0.0,0.0,False,0.01322536712149569,394.25760355070815,-0.20595339973000293
2016-07-29,2016-08-01,23.768902834521718,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,23.768902834521718,23.768902834521718,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-07-29,2016-08-01,23.768902834521718,30268.75580078513,30268.75580078513,0.0,1273.460370111114,1.0,1.0,1.0,0.0,23.768902834521718,23.768902834521718,0.0,0.0,0.0,0.0,False,0.0021117952942222296,63.78671158470388,-0.20427653585615957
2016-08-01,2016-08-02,24.14224762674467,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.14224762674467,24.14224762674467,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-01,2016-08-02,24.14224762674467,30744.19559806843,30744.19559806843,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.14224762674467,24.14224762674467,0.0,0.0,0.0,0.0,False,0.015707279163121868,475.4397972832994,-0.19177788526820583
2016-08-02,2016-08-03,23.859958085995025,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,23.859958085995025,23.859958085995025,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-02,2016-08-03,23.859958085995025,30384.711055026888,30384.711055026888,0.0,1273.460370111114,1.0,1.0,1.0,0.0,23.859958085995025,23.859958085995025,0.0,0.0,0.0,0.0,False,-0.0116927613830341,-359.48454304154075,-0.20122823360025588
2016-08-03,2016-08-04,24.165452451523144,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.165452451523144,24.165452451523144,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-03,2016-08-04,24.165452451523144,30773.74602281919,30773.74602281919,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.165452451523144,24.165452451523144,0.0,0.0,0.0,0.0,False,0.012803642170160945,389.03496779230045,-0.1910010457276461
2016-08-04,2016-08-05,24.32338432959132,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.32338432959132,24.32338432959132,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-04,2016-08-05,24.32338432959132,30974.866010716232,30974.866010716232,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.32338432959132,24.32338432959132,0.0,0.0,0.0,0.0,False,0.0065354405585822395,201.11998789704376,-0.18571388115004384
2016-08-05,2016-08-08,24.60948336646476,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.60948336646476,24.60948336646476,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-05,2016-08-08,24.60948336646476,31339.201796101515,31339.201796101515,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.60948336646476,24.60948336646476,0.0,0.0,0.0,0.0,False,0.011762303838836141,364.3357853852831,-0.17613600040838395
2016-08-08,2016-08-09,24.77199246421715,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.77199246421715,24.77199246421715,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-08,2016-08-09,24.77199246421715,31546.150691871695,31546.150691871695,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.77199246421715,24.77199246421715,0.0,0.0,0.0,0.0,False,0.006603515211287991,206.94889577017966,-0.17069560195504818
2016-08-09,2016-08-10,24.881861288365783,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.881861288365783,24.881861288365783,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-09,2016-08-10,24.881861288365783,31686.064285335688,31686.064285335688,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.881861288365783,24.881861288365783,0.0,0.0,0.0,0.0,False,0.004435203357474604,139.91359346399258,-0.16701746830447073
2016-08-10,2016-08-11,24.83836914609631,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.83836914609631,24.83836914609631,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-10,2016-08-11,24.83836914609631,31630.678765744276,31630.678765744276,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.83836914609631,24.83836914609631,0.0,0.0,0.0,0.0,False,-0.0017479456928655157,-55.38551959141114,-0.16847347653298006
2016-08-11,2016-08-12,24.6689941455302,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.6689941455302,24.6689941455302,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-11,2016-08-12,24.6689941455302,31414.98641483579,31414.98641483579,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.6689941455302,24.6689941455302,0.0,0.0,0.0,0.0,False,-0.006819087016940006,-215.69235090848815,-0.1741437282533953
2016-08-12,2016-08-15,24.75139199583661,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.75139199583661,24.75139199583661,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-12,2016-08-15,24.75139199583661,31519.91681178335,31519.91681178335,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.75139199583661,24.75139199583661,0.0,0.0,0.0,0.0,False,0.0033401382245388245,104.93039694756226,-0.17138525415215933
2016-08-15,2016-08-16,25.09242846604213,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,25.09242846604213,25.09242846604213,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-15,2016-08-16,25.09242846604213,31954.21324135266,31954.21324135266,0.0,1273.460370111114,1.0,1.0,1.0,0.0,25.09242846604213,25.09242846604213,0.0,0.0,0.0,0.0,False,0.013778476388838445,434.2964295693091,-0.1599682054410515
2016-08-16,2016-08-17,24.97112008237138,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.97112008237138,24.97112008237138,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-16,2016-08-17,24.97112008237138,31799.731822185728,31799.731822185728,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.97112008237138,24.97112008237138,0.0,0.0,0.0,0.0,False,-0.004834461671771484,-154.48141916693203,-0.16402930695491613
2016-08-17,2016-08-18,25.000874066471287,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,25.000874066471287,25.000874066471287,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-17,2016-08-18,25.000874066471287,31837.622341789873,31837.622341789873,0.0,1273.460370111114,1.0,1.0,1.0,0.0,25.000874066471287,25.000874066471287,0.0,0.0,0.0,0.0,False,0.0011915358222520656,37.890519604145084,-0.1630332179278
2016-08-18,2016-08-19,24.895590211138185,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.895590211138185,24.895590211138185,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-18,2016-08-19,24.895590211138185,31703.547524410656,31703.547524410656,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.895590211138185,24.895590211138185,0.0,0.0,0.0,0.0,False,-0.004211206978331106,-134.07481737921626,-0.16655785828109382
2016-08-19,2016-08-22,24.91619111937978,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.91619111937978,24.91619111937978,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-19,2016-08-22,24.91619111937978,31729.781964644622,31729.781964644622,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.91619111937978,24.91619111937978,0.0,0.0,0.0,0.0,False,0.0008274922613555891,26.23444023396587,-0.1658681913585338
2016-08-22,2016-08-23,24.854390339443075,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.854390339443075,24.854390339443075,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-22,2016-08-23,24.854390339443075,31651.08112055327,31651.08112055327,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.854390339443075,24.854390339443075,0.0,0.0,0.0,0.0,False,-0.0024803461990078324,-78.70084409135234,-0.1679371270195692
2016-08-23,2016-08-24,24.849810400994954,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.849810400994954,24.849810400994954,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-23,2016-08-24,24.849810400994954,31645.248750442042,31645.248750442042,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.849810400994954,24.849810400994954,0.0,0.0,0.0,0.0,False,-0.0001842708022835593,-5.832370111227647,-0.16809045191272365
2016-08-24,2016-08-25,24.57972882831137,5437.016116150169,5437.016116150169,5437.016116150169,0.0,0.0,0.0,0.0,0.0,24.57972882831137,24.57972882831137,0.0,0.0,0.0,0.0,False,0.0,0.0,-0.43569907262421137,2016-08-24,2016-08-25,24.57972882831137,31301.310570932215,31301.310570932215,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.57972882831137,24.57972882831137,0.0,0.0,0.0,0.0,False,-0.010868556674089147,-343.938179509827,-0.17713210798382617
2016-08-25,2016-08-26,24.584313218873458,5437.016116150169,5434.298966666835,0.0,221.0474182575459,0.0,1.0,1.0,221.0474182575459,24.584313218873458,24.596605375482895,0.9995002498750624,0.0,2.7171494833334653,0.0,True,-0.0004997501249376368,-2.717149483333742,-0.4359810820831699,2016-08-25,2016-08-26,24.584313218873458,31307.148610634144,31307.148610634144,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.584313218873458,24.584313218873458,0.0,0.0,0.0,0.0,False,0.00018651103086231302,5.83803970192821,-0.17697863404502268
2016-08-26,2016-08-29,24.403490561337303,5394.3285850560005,5394.3285850560005,0.0,221.0474182575459,1.0,1.0,1.0,0.0,24.403490561337303,24.403490561337303,0.0,0.0,0.0,0.0,False,-0.00735520475704543,-39.97038161083492,-0.4401295567112953,2016-08-26,2016-08-29,24.403490561337303,31076.878122243677,31076.878122243677,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.403490561337303,24.403490561337303,0.0,0.0,0.0,0.0,False,-0.00735520475704543,-230.2704883904662,-0.1830321247110448
2016-08-29,2016-08-30,24.21580364692485,5352.840877184402,5352.840877184402,0.0,221.0474182575459,1.0,1.0,1.0,0.0,24.21580364692485,24.21580364692485,0.0,0.0,0.0,0.0,False,-0.007690986416091228,-41.487707871598104,-0.4444355126853997,2016-08-29,2016-08-30,24.21580364692485,30837.86627475098,30837.86627475098,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.21580364692485,24.21580364692485,0.0,0.0,0.0,0.0,False,-0.007690986416091117,-239.0118474926967,-0.189315413542275
2016-08-30,2016-08-31,24.18376233972216,5345.758228949651,5345.758228949651,0.0,221.0474182575459,1.0,1.0,1.0,0.0,24.18376233972216,24.18376233972216,0.0,0.0,0.0,0.0,False,-0.0013231568801045368,-7.082648234751105,-0.44517061165913174,2016-08-30,2016-08-31,24.18376233972216,30797.0629398218,30797.0629398218,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.18376233972216,24.18376233972216,0.0,0.0,0.0,0.0,False,-0.0013231568801045368,-40.80333492917998,-0.1903880764304412
2016-08-31,2016-09-01,24.29362528048776,5370.043148368069,5370.043148368069,0.0,221.0474182575459,1.0,1.0,1.0,0.0,24.29362528048776,24.29362528048776,0.0,0.0,0.0,0.0,False,0.004542839084435979,24.284919418417303,-0.4426501110285832,2016-08-31,2016-09-01,24.29362528048776,30936.969041030654,30936.969041030654,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.29362528048776,24.29362528048776,0.0,0.0,0.0,0.0,False,0.004542839084435757,139.90610120885322,-0.18671013974082407
2016-09-01,2016-09-02,24.650684766074676,5448.970225821424,5448.970225821424,0.0,221.0474182575459,1.0,1.0,1.0,0.0,24.650684766074676,24.650684766074676,0.0,0.0,0.0,0.0,False,0.01469766168961617,78.9270774533552,-0.4344583709177361,2016-09-01,2016-09-02,24.650684766074676,31391.67014569785,31391.67014569785,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.650684766074676,24.650684766074676,0.0,0.0,0.0,0.0,False,0.01469766168961617,454.7011046671978,-0.1747566805191395
2016-09-02,2016-09-06,24.696465800132074,5459.090005204973,5459.090005204973,0.0,221.0474182575459,1.0,1.0,1.0,0.0,24.696465800132074,24.696465800132074,0.0,0.0,0.0,0.0,False,0.0018571911690017373,10.11977938354903,-0.43340805199850174,2016-09-02,2016-09-06,24.696465800132074,31449.97047827266,31449.97047827266,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.696465800132074,24.696465800132074,0.0,0.0,0.0,0.0,False,0.0018571911690017373,58.300332574806816,-0.17322404591392193
2016-09-06,2016-09-07,24.680438734358308,5455.547263693437,5455.547263693437,0.0,221.0474182575459,1.0,1.0,1.0,0.0,24.680438734358308,24.680438734358308,0.0,0.0,0.0,0.0,False,-0.0006489619163921878,-3.542741511535496,-0.4337757485948892,2016-09-06,2016-09-07,24.680438734358308,31429.560645160604,31429.560645160604,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.680438734358308,24.680438734358308,0.0,0.0,0.0,0.0,False,-0.0006489619163920768,-20.409833112054912,-0.17376059202151262
2016-09-07,2016-09-08,24.547690125175723,5426.2035263563475,5426.2035263563475,0.0,221.0474182575459,1.0,1.0,1.0,0.0,24.547690125175723,24.547690125175723,0.0,0.0,0.0,0.0,False,-0.005378697299970536,-29.343737337089806,-0.43682129744709974,2016-09-07,2016-09-08,24.547690125175723,31260.510552179214,31260.510552179214,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.547690125175723,24.547690125175723,0.0,0.0,0.0,0.0,False,-0.005378697299970647,-169.05009298138975,-0.17820468369433584
2016-09-08,2016-09-09,23.950304186078277,5294.152906815498,5294.152906815498,0.0,221.0474182575459,1.0,1.0,1.0,0.0,23.950304186078277,23.950304186078277,0.0,0.0,0.0,0.0,False,-0.024335729188823985,-132.05061954084977,-0.45052666183734036,2016-09-08,2016-09-09,23.950304186078277,30499.763233077003,30499.763233077003,0.0,1273.460370111114,1.0,1.0,1.0,0.0,23.950304186078277,23.950304186078277,0.0,0.0,0.0,0.0,False,-0.024335729188824096,-760.7473191022109,-0.19820367196059452
2016-09-09,2016-09-12,23.494824249454098,5193.470242756612,5193.470242756612,0.0,221.0474182575459,1.0,1.0,1.0,0.0,23.494824249454098,23.494824249454098,0.0,0.0,0.0,0.0,False,-0.01901770988315632,-100.68266405888608,-0.4609763863710472,2016-09-09,2016-09-12,23.494824249454098,29919.727584405387,29919.727584405387,0.0,1273.460370111114,1.0,1.0,1.0,0.0,23.494824249454098,23.494824249454098,0.0,0.0,0.0,0.0,False,-0.01901770988315632,-580.0356486716155,-0.21345200191262792
2016-09-12,2016-09-13,24.607191842824413,5439.35622742448,5439.35622742448,0.0,221.0474182575459,1.0,1.0,1.0,0.0,24.607191842824413,24.607191842824413,0.0,0.0,0.0,0.0,False,0.047345218740938666,245.8859846678679,-0.4354561954772532,2016-09-12,2016-09-13,24.607191842824413,31336.28363155836,31336.28363155836,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.607191842824413,24.607191842824413,0.0,0.0,0.0,0.0,False,0.047345218740938666,1416.5560471529716,-0.17621271489293389
2016-09-13,2016-09-14,24.886442287433283,5501.083817252542,5501.083817252542,0.0,221.0474182575459,1.0,1.0,1.0,0.0,24.886442287433283,24.886442287433283,0.0,0.0,0.0,0.0,False,0.011348326391428465,61.727589828062264,-0.42904956812127026,2016-09-13,2016-09-14,24.886442287433283,31691.898006103664,31691.898006103664,0.0,1273.460370111114,1.0,1.0,1.0,0.0,24.886442287433283,24.886442287433283,0.0,0.0,0.0,0.0,False,0.011348326391428465,355.6143745453046,-0.16686410790443007
2016-09-14,2016-09-15,26.06060255423702,5760.628912850099,5760.628912850099,0.0,221.0474182575459,1.0,1.0,1.0,0.0,26.06060255423702,26.06060255423702,0.0,0.0,0.0,0.0,False,0.0471807200580312,259.5450955975575,-0.402111715627788,2016-09-14,2016-09-15,26.06060255423702,33187.14457403732,33187.14457403732,0.0,1273.460370111114,1.0,1.0,1.0,0.0,26.06060255423702,26.06060255423702,0.0,0.0,0.0,0.0,False,0.0471807200580312,1495.2465679336528,-0.12755615660917086
2016-09-15,2016-09-16,26.34900028435363,5824.378486523712,5824.378486523712,0.0,221.0474182575459,1.0,1.0,1.0,0.0,26.34900028435363,26.34900028435363,0.0,0.0,0.0,0.0,False,0.01106642601668173,63.74957367361276,-0.3954952291625422,2016-09-15,2016-09-16,26.34900028435363,33554.40765417082,33554.40765417082,0.0,1273.460370111114,1.0,1.0,1.0,0.0,26.34900028435363,26.34900028435363,0.0,0.0,0.0,0.0,False,0.01106642601668173,367.26308013350354,-0.1179013213625768
2016-09-16,2016-09-19,26.36501294413505,5827.918043627832,5827.918043627832,0.0,221.0474182575459,1.0,1.0,1.0,0.0,26.36501294413505,26.36501294413505,0.0,0.0,0.0,0.0,False,0.0006077141298954647,3.539557104119922,-0.395127863071715,2016-09-16,2016-09-19,26.36501294413505,33574.79914182253,33574.79914182253,0.0,1273.460370111114,1.0,1.0,1.0,0.0,26.36501294413505,26.36501294413505,0.0,0.0,0.0,0.0,False,0.0006077141298952426,20.391487651708303,-0.11736525753160687
2016-09-19,2016-09-20,25.87521193353607,5719.648794774991,5719.648794774991,0.0,221.0474182575459,1.0,1.0,1.0,0.0,25.87521193353607,25.87521193353607,0.0,0.0,0.0,0.0,False,-0.018577688986416208,-108.26924885284097,-0.4063649895081176,2016-09-19,2016-09-20,25.87521193353607,32951.05696558436,32951.05696558436,0.0,1273.460370111114,1.0,1.0,1.0,0.0,25.87521193353607,25.87521193353607,0.0,0.0,0.0,0.0,False,-0.018577688986416208,-623.7421762381709,-0.13376257126579016
2016-09-20,2016-09-21,26.058316452331603,5760.1235759260335,5760.1235759260335,0.0,221.0474182575459,1.0,1.0,1.0,0.0,26.058316452331603,26.058316452331603,0.0,0.0,0.0,0.0,False,0.007076445181042779,40.47478115104241,-0.40216416389882415,2016-09-20,2016-09-21,26.058316452331603,33184.233313858735,33184.233313858735,0.0,1273.460370111114,1.0,1.0,1.0,0.0,26.058316452331603,26.058316452331603,0.0,0.0,0.0,0.0,False,0.007076445181042779,233.17634827437723,-0.127632689587585
2016-09-21,2016-09-22,26.172758745803208,5785.420749437404,5785.420749437404,0.0,221.0474182575459,1.0,1.0,1.0,0.0,26.172758745803208,26.172758745803208,0.0,0.0,0.0,0.0,False,0.004391776179437867,25.2971735113706,-0.3995386027146206,2016-09-21,2016-09-22,26.172758745803208,33329.97103925944,33329.97103925944,0.0,1273.460370111114,1.0,1.0,1.0,0.0,26.172758745803208,26.172758745803208,0.0,0.0,0.0,0.0,False,0.004391776179437645,145.73772540070786,-0.1238014476139957
2016-09-22,2016-09-23,26.188775638778345,5788.961242278066,5788.961242278066,0.0,221.0474182575459,1.0,1.0,1.0,0.0,26.188775638778345,26.188775638778345,0.0,0.0,0.0,0.0,False,0.0006119680821841111,3.5404928406615,-0.39917113950489824,2016-09-22,2016-09-23,26.188775638778345,33350.367917715594,33350.367917715594,0.0,1273.460370111114,1.0,1.0,1.0,0.0,26.188775638778345,26.188775638778345,0.0,0.0,0.0,0.0,False,0.0006119680821841111,20.39687845615117,-0.12326524206627942
2016-09-23,2016-09-26,25.552483716270608,5648.3105555495995,5648.3105555495995,0.0,221.0474182575459,1.0,1.0,1.0,0.0,25.552483716270608,25.552483716270608,0.0,0.0,0.0,0.0,False,-0.024296360062192712,-140.6506867284661,-0.4137690938352442,2016-09-23,2016-09-26,25.552483716270608,32540.07537058018,32540.07537058018,0.0,1273.460370111114,1.0,1.0,1.0,0.0,25.552483716270608,25.552483716270608,0.0,0.0,0.0,0.0,False,-0.0242963600621926,-810.2925471354138,-0.14456670542407635
2016-09-26,2016-09-27,25.863762648307365,5717.1179598342915,5717.1179598342915,0.0,221.0474182575459,1.0,1.0,1.0,0.0,25.863762648307365,25.863762648307365,0.0,0.0,0.0,0.0,False,0.012181944248282672,68.80740428469198,-0.40662766161972486,2016-09-26,2016-09-27,25.863762648307365,32936.4767545795,32936.4767545795,0.0,1273.460370111114,1.0,1.0,1.0,0.0,25.863762648307365,25.863762648307365,0.0,0.0,0.0,0.0,False,0.01218194424828245,396.40138399931675,-0.13414586472142787
2016-09-27,2016-09-28,26.02168946023276,5752.027273884045,5752.027273884045,0.0,221.0474182575459,1.0,1.0,1.0,0.0,26.02168946023276,26.02168946023276,0.0,0.0,0.0,0.0,False,0.006106103511421157,34.90931404975345,-0.4030044687007609,2016-09-27,2016-09-28,26.02168946023276,33137.590290944485,33137.590290944485,0.0,1273.460370111114,1.0,1.0,1.0,0.0,26.02168946023276,26.02168946023276,0.0,0.0,0.0,0.0,False,0.006106103511421379,201.11353636498825,-0.12885886974562455
2016-09-28,2016-09-29,25.900386687102312,5725.213609056078,5725.213609056078,0.0,221.0474182575459,1.0,1.0,1.0,0.0,25.900386687102312,25.900386687102312,0.0,0.0,0.0,0.0,False,-0.004661602518769237,-26.81366482796693,-0.4057874245731594,2016-09-28,2016-09-29,25.900386687102312,32983.11601657828,32983.11601657828,0.0,1273.460370111114,1.0,1.0,1.0,0.0,25.900386687102312,25.900386687102312,0.0,0.0,0.0,0.0,False,-0.004661602518769126,-154.47427436620637,-0.13291978343262179
