market,report_date,availability_date,net_share
NASDAQ,2008-01-22,2008-01-30,-0.079527841656807874
SP500,2008-01-22,2008-01-30,0.015715530606853535
VIX,2008-01-22,2008-01-30,-0.29938689669922292
NASDAQ,2008-01-29,2008-02-06,-0.15432582893719368
SP500,2008-01-29,2008-02-06,-0.037287888749435547
VIX,2008-01-29,2008-02-06,-0.31749176139519386
NASDAQ,2008-02-05,2008-02-13,-0.19788183698542791
SP500,2008-02-05,2008-02-13,-0.037607539012752919
VIX,2008-02-05,2008-02-13,-0.33092532762188259
NASDAQ,2008-02-12,2008-02-20,-0.20151999059496634
SP500,2008-02-12,2008-02-20,-0.05462407698737734
VIX,2008-02-12,2008-02-20,-0.33842355042642241
NASDAQ,2008-02-19,2008-02-27,-0.21361575224969012
SP500,2008-02-19,2008-02-27,-0.088650106684688465
VIX,2008-02-19,2008-02-27,-0.34964655625434388
NASDAQ,2008-02-26,2008-03-05,-0.18268740777235984
SP500,2008-02-26,2008-03-05,-0.081431738498411496
VIX,2008-02-26,2008-03-05,-0.3701656327416416
NASDAQ,2008-03-04,2008-03-12,-0.1958981988204665
SP500,2008-03-04,2008-03-12,-0.097774682607441418
VIX,2008-03-04,2008-03-12,-0.36264903316300973
NASDAQ,2008-03-11,2008-03-19,-0.12538012862056933
SP500,2008-03-11,2008-03-19,-0.11181660535469062
VIX,2008-03-11,2008-03-19,-0.33612410736271853
NASDAQ,2008-03-18,2008-03-26,-0.14288696000165596
SP500,2008-03-18,2008-03-26,-0.070488616554173239
VIX,2008-03-18,2008-03-26,-0.34132532790683617
NASDAQ,2008-03-25,2008-04-02,-0.2510223493328847
SP500,2008-03-25,2008-04-02,-0.11033502729064573
VIX,2008-03-25,2008-04-02,-0.39115255339911092
NASDAQ,2008-04-01,2008-04-09,-0.22880783464503304
SP500,2008-04-01,2008-04-09,-0.11302687071415991
VIX,2008-04-01,2008-04-09,-0.39586782054774428
NASDAQ,2008-04-08,2008-04-16,-0.26716650226111016
SP500,2008-04-08,2008-04-16,-0.10578450251391337
VIX,2008-04-08,2008-04-16,-0.27637283945773089
NASDAQ,2008-04-15,2008-04-23,-0.27863084119609816
SP500,2008-04-15,2008-04-23,-0.091505360005097763
VIX,2008-04-15,2008-04-23,-0.28417553191489364
NASDAQ,2008-04-22,2008-04-30,-0.20598614641824325
SP500,2008-04-22,2008-04-30,-0.090029028827074767
VIX,2008-04-22,2008-04-30,-0.32074684468551162
NASDAQ,2008-04-29,2008-05-07,-0.15827581639710969
SP500,2008-04-29,2008-05-07,-0.10299886308643537
VIX,2008-04-29,2008-05-07,-0.26499582289055973
NASDAQ,2008-05-06,2008-05-14,-0.11373623994717871
SP500,2008-05-06,2008-05-14,-0.076991005847191013
VIX,2008-05-06,2008-05-14,-0.2785499593151663
NASDAQ,2008-05-13,2008-05-21,-0.10227547618296363
SP500,2008-05-13,2008-05-21,-0.096122306739983579
VIX,2008-05-13,2008-05-21,-0.16415866636898116
NASDAQ,2008-05-20,2008-05-28,-0.17490524892776388
SP500,2008-05-20,2008-05-28,-0.10101643791046466
VIX,2008-05-20,2008-05-28,-0.11844432917015815
NASDAQ,2008-05-27,2008-06-04,-0.039327928870292884
SP500,2008-05-27,2008-06-04,-0.093378591501081964
VIX,2008-05-27,2008-06-04,-0.15928967576791808
NASDAQ,2008-06-03,2008-06-11,-0.1558586894097567
SP500,2008-06-03,2008-06-11,-0.072442345460203908
VIX,2008-06-03,2008-06-11,-0.14382014540834334
NASDAQ,2008-06-10,2008-06-18,-0.14176420284120642
SP500,2008-06-10,2008-06-18,-0.075105433628282509
VIX,2008-06-10,2008-06-18,-0.12058638083228247
NASDAQ,2008-06-17,2008-06-25,-0.12040567042553552
SP500,2008-06-17,2008-06-25,-0.052752838344971735
VIX,2008-06-17,2008-06-25,-0.084061098560205008
NASDAQ,2008-06-24,2008-07-02,-0.025647209864083146
SP500,2008-06-24,2008-07-02,-0.12796714705700951
VIX,2008-06-24,2008-07-02,-0.17142983640670312
NASDAQ,2008-07-01,2008-07-09,-0.003894555658993644
SP500,2008-07-01,2008-07-09,-0.12803771210592621
VIX,2008-07-01,2008-07-09,-0.10814845531826664
NASDAQ,2008-07-08,2008-07-16,-0.032080749594100275
SP500,2008-07-08,2008-07-16,-0.12719061981431506
VIX,2008-07-08,2008-07-16,-0.085919397550479976
NASDAQ,2008-07-15,2008-07-23,-0.030207594769733045
SP500,2008-07-15,2008-07-23,-0.076069943660459119
VIX,2008-07-15,2008-07-23,-0.023123151769531624
NASDAQ,2008-07-22,2008-07-30,-0.15197046079557527
SP500,2008-07-22,2008-07-30,-0.091303448003994633
VIX,2008-07-22,2008-07-30,-0.085080813283300222
NASDAQ,2008-07-29,2008-08-06,-0.11044051271687275
SP500,2008-07-29,2008-08-06,-0.069542591048922492
VIX,2008-07-29,2008-08-06,-0.070543133924062251
NASDAQ,2008-08-05,2008-08-13,-0.086471123901003644
SP500,2008-08-05,2008-08-13,-0.064356604440386683
VIX,2008-08-05,2008-08-13,-0.0518943888794711
NASDAQ,2008-08-12,2008-08-20,-0.052204588698813247
SP500,2008-08-12,2008-08-20,-0.061721245747084645
VIX,2008-08-12,2008-08-20,0.011123872724179003
NASDAQ,2008-08-19,2008-08-27,0.0060473445730194943
SP500,2008-08-19,2008-08-27,-0.068397579630315827
VIX,2008-08-19,2008-08-27,-0.10615296600974532
NASDAQ,2008-08-26,2008-09-03,-0.019408611833974077
SP500,2008-08-26,2008-09-03,-0.08084272696039134
VIX,2008-08-26,2008-09-03,-0.064899361806578307
NASDAQ,2008-09-02,2008-09-10,-0.069296576476230262
SP500,2008-09-02,2008-09-10,-0.081732096330743298
VIX,2008-09-02,2008-09-10,-0.058984277274214347
NASDAQ,2008-09-09,2008-09-17,-0.1023082404295549
SP500,2008-09-09,2008-09-17,-0.064309041240065312
VIX,2008-09-09,2008-09-17,0.009005966452774964
NASDAQ,2008-09-16,2008-09-24,-0.010988657018613533
SP500,2008-09-16,2008-09-24,-0.026835866506031012
VIX,2008-09-16,2008-09-24,0.049392161863470202
NASDAQ,2008-09-23,2008-10-01,-0.071572102764393311
SP500,2008-09-23,2008-10-01,-0.071832258001891081
VIX,2008-09-23,2008-10-01,-0.093219612549288525
NASDAQ,2008-09-30,2008-10-08,0.0012705854542589237
SP500,2008-09-30,2008-10-08,-0.060804768420519177
VIX,2008-09-30,2008-10-08,-0.26136339420802523
NASDAQ,2008-10-07,2008-10-15,0.093107589360630974
SP500,2008-10-07,2008-10-15,-0.036015770505285052
VIX,2008-10-07,2008-10-15,-0.27590947125154403
NASDAQ,2008-10-14,2008-10-22,-0.047718666487819472
SP500,2008-10-14,2008-10-22,-0.052199799654804285
VIX,2008-10-14,2008-10-22,-0.24890081228109398
NASDAQ,2008-10-21,2008-10-29,-0.10297526099211377
SP500,2008-10-21,2008-10-29,-0.046250281162756854
VIX,2008-10-21,2008-10-29,-0.33870575988896601
NASDAQ,2008-10-28,2008-11-05,-0.035961444911349207
SP500,2008-10-28,2008-11-05,-0.019959080570128816
VIX,2008-10-28,2008-11-05,-0.52409693644261546
NASDAQ,2008-11-04,2008-11-12,-0.011121355963073001
SP500,2008-11-04,2008-11-12,0.022035906145587796
VIX,2008-11-04,2008-11-12,-0.55824165770875744
NASDAQ,2008-11-11,2008-11-19,-0.014268956895744646
SP500,2008-11-11,2008-11-19,0.046197081078807191
VIX,2008-11-11,2008-11-19,-0.60559082852848134
NASDAQ,2008-11-18,2008-11-26,-0.040898638085792076
SP500,2008-11-18,2008-11-26,0.039117865578772559
VIX,2008-11-18,2008-11-26,-0.58982886859769001
NASDAQ,2008-11-25,2008-12-03,-0.030199939495613431
SP500,2008-11-25,2008-12-03,0.03226336856650415
NASDAQ,2008-12-02,2008-12-10,-0.048613750763099393
SP500,2008-12-02,2008-12-10,0.048503312719069158
NASDAQ,2008-12-09,2008-12-17,-0.039075235601944772
SP500,2008-12-09,2008-12-17,0.048630557132415
NASDAQ,2008-12-16,2008-12-24,-0.019887728939111442
SP500,2008-12-16,2008-12-24,0.06917628948571572
VIX,2008-12-16,2008-12-24,-0.39725451743941731
NASDAQ,2008-12-22,2008-12-30,0.026349112266616376
SP500,2008-12-22,2008-12-30,0.10304532033593782
NASDAQ,2008-12-30,2009-01-07,0.076280546134446472
SP500,2008-12-30,2009-01-07,0.10543210593388708
NASDAQ,2009-01-06,2009-01-14,0.030200251104226319
SP500,2009-01-06,2009-01-14,0.084919013271148883
NASDAQ,2009-01-13,2009-01-21,-0.041928109343839684
SP500,2009-01-13,2009-01-21,0.11095006394278729
NASDAQ,2009-01-20,2009-01-28,-0.058139361495906837
SP500,2009-01-20,2009-01-28,0.10288392792402254
NASDAQ,2009-01-27,2009-02-04,-0.035174746335963923
SP500,2009-01-27,2009-02-04,0.11497170699837737
NASDAQ,2009-02-03,2009-02-11,-0.018717794154821398
SP500,2009-02-03,2009-02-11,0.1163775181243798
NASDAQ,2009-02-10,2009-02-18,-0.01501901783132892
SP500,2009-02-10,2009-02-18,0.10459043505522439
NASDAQ,2009-02-17,2009-02-25,-0.057769873925288311
SP500,2009-02-17,2009-02-25,0.10428143959169195
NASDAQ,2009-02-24,2009-03-04,-0.023566761909535983
SP500,2009-02-24,2009-03-04,0.11635166447838212
NASDAQ,2009-03-03,2009-03-11,-0.048030862793223772
SP500,2009-03-03,2009-03-11,0.11959073674583634
NASDAQ,2009-03-10,2009-03-18,-0.086170135439633658
SP500,2009-03-10,2009-03-18,0.093015058140167722
NASDAQ,2009-03-17,2009-03-25,-0.08955781502701754
SP500,2009-03-17,2009-03-25,0.067781349173022643
NASDAQ,2009-03-24,2009-04-01,-0.093379448731897102
SP500,2009-03-24,2009-04-01,0.03069376331261521
NASDAQ,2009-03-31,2009-04-08,0.058386561592700122
SP500,2009-03-31,2009-04-08,0.05313790880398106
NASDAQ,2009-04-07,2009-04-15,0.037015204913064016
SP500,2009-04-07,2009-04-15,0.040420875490655268
NASDAQ,2009-04-14,2009-04-22,0.063155878505320381
SP500,2009-04-14,2009-04-22,0.035832706025737536
NASDAQ,2009-04-21,2009-04-29,0.18364613277546168
SP500,2009-04-21,2009-04-29,0.053179178321344146
NASDAQ,2009-04-28,2009-05-06,0.15948669609744914
SP500,2009-04-28,2009-05-06,0.052568485429339423
NASDAQ,2009-05-05,2009-05-13,0.08904160331330721
SP500,2009-05-05,2009-05-13,0.019795892292458556
NASDAQ,2009-05-12,2009-05-20,0.066854087387817882
SP500,2009-05-12,2009-05-20,0.014767624691955309
NASDAQ,2009-05-19,2009-05-27,0.22864123310891959
SP500,2009-05-19,2009-05-27,0.033463512009584709
NASDAQ,2009-05-26,2009-06-03,0.19663959007765486
SP500,2009-05-26,2009-06-03,0.051883162581858759
NASDAQ,2009-06-02,2009-06-10,0.15292345872795343
SP500,2009-06-02,2009-06-10,0.048333710453182022
VIX,2009-06-02,2009-06-10,0.14421136608944576
NASDAQ,2009-06-09,2009-06-17,0.11776825799862405
SP500,2009-06-09,2009-06-17,0.044658517508707647
VIX,2009-06-09,2009-06-17,0.2925145834261032
NASDAQ,2009-06-16,2009-06-24,0.14903627958020405
SP500,2009-06-16,2009-06-24,0.055225020057214705
VIX,2009-06-16,2009-06-24,0.21354166666666666
NASDAQ,2009-06-23,2009-07-01,0.11090905228272184
SP500,2009-06-23,2009-07-01,0.080961935333443036
NASDAQ,2009-06-30,2009-07-08,0.11996180750150487
SP500,2009-06-30,2009-07-08,0.065508328337289395
VIX,2009-06-30,2009-07-08,0.22582913828842169
NASDAQ,2009-07-07,2009-07-15,0.015920895570539086
SP500,2009-07-07,2009-07-15,0.042076074757133021
VIX,2009-07-07,2009-07-15,0.19568449808084651
NASDAQ,2009-07-14,2009-07-22,0.018602907814010378
SP500,2009-07-14,2009-07-22,0.043507623639528009
VIX,2009-07-14,2009-07-22,0.20599501428832007
NASDAQ,2009-07-21,2009-07-29,0.027512611286565587
SP500,2009-07-21,2009-07-29,0.029767199356492073
VIX,2009-07-21,2009-07-29,0.10026275397382867
NASDAQ,2009-07-28,2009-08-05,0.10801817514228015
SP500,2009-07-28,2009-08-05,0.041192651353058017
VIX,2009-07-28,2009-08-05,0.049549176937711971
NASDAQ,2009-08-04,2009-08-12,0.14841076645974924
SP500,2009-08-04,2009-08-12,0.026041456053889651
VIX,2009-08-04,2009-08-12,0.055246029679770894
NASDAQ,2009-08-11,2009-08-19,0.14673356969495074
SP500,2009-08-11,2009-08-19,0.039589447334135136
VIX,2009-08-11,2009-08-19,0.036869735075082406
NASDAQ,2009-08-18,2009-08-26,0.099282366500192093
SP500,2009-08-18,2009-08-26,0.044759760796186709
VIX,2009-08-18,2009-08-26,0.016022325402362449
NASDAQ,2009-08-25,2009-09-02,0.040659264587703803
SP500,2009-08-25,2009-09-02,0.012131569994063025
VIX,2009-08-25,2009-09-02,-0.040005263850506644
NASDAQ,2009-09-01,2009-09-09,-0.044826406556792667
SP500,2009-09-01,2009-09-09,0.037455787569392524
VIX,2009-09-01,2009-09-09,-0.061980830670926516
NASDAQ,2009-09-08,2009-09-16,-0.0086962483545414658
SP500,2009-09-08,2009-09-16,0.029768232489110907
VIX,2009-09-08,2009-09-16,-0.079316268318028543
NASDAQ,2009-09-15,2009-09-23,0.041765274088384451
SP500,2009-09-15,2009-09-23,0.034578490144147836
VIX,2009-09-15,2009-09-23,-0.15671559430526433
NASDAQ,2009-09-22,2009-09-30,-0.022521819096698072
SP500,2009-09-22,2009-09-30,0.049792053475214926
VIX,2009-09-22,2009-09-30,-0.22792156528047453
NASDAQ,2009-09-29,2009-10-07,0.07094439776980066
SP500,2009-09-29,2009-10-07,0.063921845272451316
VIX,2009-09-29,2009-10-07,-0.2579830374936275
NASDAQ,2009-10-06,2009-10-14,0.070333978746533285
SP500,2009-10-06,2009-10-14,0.069634103247775386
VIX,2009-10-06,2009-10-14,-0.3166875939153167
NASDAQ,2009-10-13,2009-10-21,-0.0079336573333884282
SP500,2009-10-13,2009-10-21,0.06529407917271246
VIX,2009-10-13,2009-10-21,-0.37434999742573238
NASDAQ,2009-10-20,2009-10-28,-0.078765008363409536
SP500,2009-10-20,2009-10-28,0.032274028922191306
VIX,2009-10-20,2009-10-28,-0.38735325597594333
NASDAQ,2009-10-27,2009-11-04,-0.019871357656910931
SP500,2009-10-27,2009-11-04,0.050245390957237061
VIX,2009-10-27,2009-11-04,-0.27967599118505432
NASDAQ,2009-11-03,2009-11-11,0.001600870671163447
SP500,2009-11-03,2009-11-11,0.082333596260924763
VIX,2009-11-03,2009-11-11,-0.33465031464530892
NASDAQ,2009-11-09,2009-11-17,0.027617174306093659
SP500,2009-11-09,2009-11-17,0.051961978011850825
VIX,2009-11-09,2009-11-17,-0.30738519619798538
NASDAQ,2009-11-17,2009-11-25,0.072059930550496587
SP500,2009-11-17,2009-11-25,0.064369958001163796
NASDAQ,2009-11-24,2009-12-02,0.040599503520261628
SP500,2009-11-24,2009-12-02,0.064699724916586571
NASDAQ,2009-12-01,2009-12-09,0.039130542257524943
SP500,2009-12-01,2009-12-09,0.060766967202010927
NASDAQ,2009-12-08,2009-12-16,-0.02006069117003538
SP500,2009-12-08,2009-12-16,0.051399148509169136
VIX,2009-12-08,2009-12-16,-0.30430365867423448
NASDAQ,2009-12-15,2009-12-23,0.008193634939066323
SP500,2009-12-15,2009-12-23,0.059401009120199778
VIX,2009-12-15,2009-12-23,-0.30360123250738219
NASDAQ,2009-12-22,2009-12-30,0.14448598674687402
SP500,2009-12-22,2009-12-30,0.030538390524144917
VIX,2009-12-22,2009-12-30,-0.16799698795180723
NASDAQ,2009-12-29,2010-01-06,0.16854348113742082
SP500,2009-12-29,2010-01-06,0.025206331512559011
VIX,2009-12-29,2010-01-06,-0.16267688455555976
NASDAQ,2010-01-05,2010-01-13,0.17383359215840741
SP500,2010-01-05,2010-01-13,0.038670383313480099
VIX,2010-01-05,2010-01-13,-0.12752828248200207
NASDAQ,2010-01-12,2010-01-20,0.064044428095692288
SP500,2010-01-12,2010-01-20,0.019975862924970177
VIX,2010-01-12,2010-01-20,-0.061005353013841815
NASDAQ,2010-01-19,2010-01-27,0.14297674582564657
SP500,2010-01-19,2010-01-27,0.019883486688081885
VIX,2010-01-19,2010-01-27,-0.067945101870381164
NASDAQ,2010-01-26,2010-02-03,0.085384251275393688
SP500,2010-01-26,2010-02-03,0.035072221141926548
VIX,2010-01-26,2010-02-03,-0.06082409537753608
NASDAQ,2010-02-02,2010-02-10,0.050672592260868933
SP500,2010-02-02,2010-02-10,0.036598753482222954
VIX,2010-02-02,2010-02-10,-0.049937447873227687
NASDAQ,2010-02-09,2010-02-17,0.039134621856571107
SP500,2010-02-09,2010-02-17,0.084778043555394408
VIX,2010-02-09,2010-02-17,-0.021000428580175104
NASDAQ,2010-02-16,2010-02-24,0.044902344634616446
SP500,2010-02-16,2010-02-24,0.08172597681672511
VIX,2010-02-16,2010-02-24,-0.0056515316935328496
NASDAQ,2010-02-23,2010-03-03,0.094954319338791782
SP500,2010-02-23,2010-03-03,0.083732857111757347
VIX,2010-02-23,2010-03-03,-0.013794061147499247
NASDAQ,2010-03-02,2010-03-10,0.15759125278790187
SP500,2010-03-02,2010-03-10,0.084612509375011968
VIX,2010-03-02,2010-03-10,-0.0058412725783506484
NASDAQ,2010-03-09,2010-03-17,0.11841092284116271
SP500,2010-03-09,2010-03-17,0.0683508841350981
VIX,2010-03-09,2010-03-17,0.022569301127639552
NASDAQ,2010-03-16,2010-03-24,0.11584861767985542
SP500,2010-03-16,2010-03-24,0.047296476026096802
VIX,2010-03-16,2010-03-24,0.022739913852203496
NASDAQ,2010-03-23,2010-03-31,0.19942255848334639
SP500,2010-03-23,2010-03-31,-0.010067618396052308
VIX,2010-03-23,2010-03-31,-0.054771029100390223
NASDAQ,2010-03-30,2010-04-07,0.18790909960507796
SP500,2010-03-30,2010-04-07,-0.0039835186976977183
VIX,2010-03-30,2010-04-07,-0.054190774800400812
NASDAQ,2010-04-06,2010-04-14,0.186262542946183
SP500,2010-04-06,2010-04-14,-0.0045834378358267213
VIX,2010-04-06,2010-04-14,-0.0527857068906867
NASDAQ,2010-04-13,2010-04-21,0.16944587591276361
SP500,2010-04-13,2010-04-21,-0.017343375420847663
VIX,2010-04-13,2010-04-21,-0.039695054030986443
NASDAQ,2010-04-20,2010-04-28,0.10589127363087117
SP500,2010-04-20,2010-04-28,-0.020504076577397681
VIX,2010-04-20,2010-04-28,-0.050544994931734852
NASDAQ,2010-04-27,2010-05-05,0.054865716380748247
SP500,2010-04-27,2010-05-05,-0.019224893597279632
VIX,2010-04-27,2010-05-05,-0.072130052009181503
NASDAQ,2010-05-04,2010-05-12,0.036714556383642995
SP500,2010-05-04,2010-05-12,-0.0189221990832283
VIX,2010-05-04,2010-05-12,-0.10149504317236968
NASDAQ,2010-05-11,2010-05-19,0.039537112490961472
SP500,2010-05-11,2010-05-19,0.0016654273080454049
VIX,2010-05-11,2010-05-19,-0.09102193272143394
NASDAQ,2010-05-18,2010-05-26,-0.0085404245794465875
SP500,2010-05-18,2010-05-26,0.00044185197693737138
VIX,2010-05-18,2010-05-26,-0.076043353167441818
NASDAQ,2010-05-25,2010-06-02,-0.0034284150918661351
SP500,2010-05-25,2010-06-02,0.0073697355376251316
VIX,2010-05-25,2010-06-02,-0.068024387080036317
NASDAQ,2010-06-01,2010-06-09,-0.082193515704154008
SP500,2010-06-01,2010-06-09,-0.0037952299176027679
VIX,2010-06-01,2010-06-09,-0.080574686210193786
NASDAQ,2010-06-08,2010-06-16,-0.069360095605410399
SP500,2010-06-08,2010-06-16,0.016654948001294634
VIX,2010-06-08,2010-06-16,-0.090328382990499029
NASDAQ,2010-06-15,2010-06-23,-0.042558806530060306
SP500,2010-06-15,2010-06-23,-0.0051032618149003802
VIX,2010-06-15,2010-06-23,-0.11014107883817427
NASDAQ,2010-06-22,2010-06-30,0.040200257928893222
SP500,2010-06-22,2010-06-30,-0.0045488628801666131
VIX,2010-06-22,2010-06-30,-0.12694315136126394
NASDAQ,2010-06-29,2010-07-07,-0.04206022984648939
SP500,2010-06-29,2010-07-07,0.024123065967384175
VIX,2010-06-29,2010-07-07,-0.121462748684507
NASDAQ,2010-07-06,2010-07-14,-0.093296552447162964
SP500,2010-07-06,2010-07-14,0.010002274667095166
VIX,2010-07-06,2010-07-14,-0.12224482875551035
NASDAQ,2010-07-13,2010-07-21,-0.091172598855754142
SP500,2010-07-13,2010-07-21,-0.025435410121189907
VIX,2010-07-13,2010-07-21,-0.17062864399930727
NASDAQ,2010-07-20,2010-07-28,0.03138153676204504
SP500,2010-07-20,2010-07-28,0.002952072259509499
VIX,2010-07-20,2010-07-28,-0.17145441502136552
NASDAQ,2010-07-27,2010-08-04,0.0051245323092500893
SP500,2010-07-27,2010-08-04,-0.010350827598658349
VIX,2010-07-27,2010-08-04,-0.13395656991960012
NASDAQ,2010-08-03,2010-08-11,0.087321052222992149
SP500,2010-08-03,2010-08-11,-0.015563405779944238
VIX,2010-08-03,2010-08-11,-0.14281283090712674
NASDAQ,2010-08-10,2010-08-18,0.11782058817847908
SP500,2010-08-10,2010-08-18,-0.0082626099367886178
VIX,2010-08-10,2010-08-18,-0.15178838298296304
NASDAQ,2010-08-17,2010-08-25,0.055272689551438874
SP500,2010-08-17,2010-08-25,0.017788783839956131
VIX,2010-08-17,2010-08-25,-0.16210450464117418
NASDAQ,2010-08-24,2010-09-01,-0.065306701067464307
SP500,2010-08-24,2010-09-01,0.028820521509662241
VIX,2010-08-24,2010-09-01,-0.14662885948330182
NASDAQ,2010-08-31,2010-09-08,-0.1577515637462743
SP500,2010-08-31,2010-09-08,0.03225547763361232
VIX,2010-08-31,2010-09-08,-0.12032410804942044
NASDAQ,2010-09-07,2010-09-15,-0.13780713523533805
SP500,2010-09-07,2010-09-15,-0.0015337337146131677
VIX,2010-09-07,2010-09-15,-0.10541099399795052
NASDAQ,2010-09-14,2010-09-22,-0.062756199607019447
SP500,2010-09-14,2010-09-22,-0.0059342249843790549
VIX,2010-09-14,2010-09-22,-0.11853963363797333
NASDAQ,2010-09-21,2010-09-29,0.046419025327611864
SP500,2010-09-21,2010-09-29,-0.067182269747438073
VIX,2010-09-21,2010-09-29,-0.13785044652774692
NASDAQ,2010-09-28,2010-10-06,0.18289418541836741
SP500,2010-09-28,2010-10-06,-0.060478505007361766
VIX,2010-09-28,2010-10-06,-0.11402934527394451
NASDAQ,2010-10-05,2010-10-13,0.19806774840283728
SP500,2010-10-05,2010-10-13,-0.048282909962598042
VIX,2010-10-05,2010-10-13,-0.1223194253613232
NASDAQ,2010-10-12,2010-10-20,0.13646141587606853
SP500,2010-10-12,2010-10-20,-0.059414577542443371
VIX,2010-10-12,2010-10-20,-0.13232236102339767
NASDAQ,2010-10-19,2010-10-27,0.12003101277541196
SP500,2010-10-19,2010-10-27,-0.063156755864444358
VIX,2010-10-19,2010-10-27,-0.1331742455682694
NASDAQ,2010-10-26,2010-11-03,0.15888661719865343
SP500,2010-10-26,2010-11-03,-0.056616034922809803
VIX,2010-10-26,2010-11-03,-0.12032988019237814
NASDAQ,2010-11-02,2010-11-10,0.14395724967490248
SP500,2010-11-02,2010-11-10,-0.051296197002903068
VIX,2010-11-02,2010-11-10,-0.092488633843424262
NASDAQ,2010-11-09,2010-11-17,0.09227416507282625
SP500,2010-11-09,2010-11-17,-0.066398992116092237
VIX,2010-11-09,2010-11-17,-0.084411131705263723
NASDAQ,2010-11-16,2010-11-24,0.10625472768532526
SP500,2010-11-16,2010-11-24,-0.0502957007110107
VIX,2010-11-16,2010-11-24,-0.057230406037807838
NASDAQ,2010-11-23,2010-12-01,0.057342007659794789
SP500,2010-11-23,2010-12-01,-0.074056837760970023
VIX,2010-11-23,2010-12-01,-0.10154196835612765
NASDAQ,2010-11-30,2010-12-08,0.071842032601422356
SP500,2010-11-30,2010-12-08,-0.060476427539336582
VIX,2010-11-30,2010-12-08,-0.086898078058914183
NASDAQ,2010-12-07,2010-12-15,0.07957227960814918
SP500,2010-12-07,2010-12-15,-0.075899381269454905
VIX,2010-12-07,2010-12-15,-0.079567918193940934
NASDAQ,2010-12-14,2010-12-22,0.058871198489861679
SP500,2010-12-14,2010-12-22,-0.05644636682486201
VIX,2010-12-14,2010-12-22,-0.065437648099377577
NASDAQ,2010-12-21,2010-12-29,0.26176192831766876
SP500,2010-12-21,2010-12-29,-0.0045667686704233173
VIX,2010-12-21,2010-12-29,-0.071295785843408246
NASDAQ,2010-12-28,2011-01-05,0.22801389589217383
SP500,2010-12-28,2011-01-05,-0.014768674376176549
VIX,2010-12-28,2011-01-05,-0.12922905484988045
NASDAQ,2011-01-04,2011-01-12,0.21532680895425038
SP500,2011-01-04,2011-01-12,-0.0082869148754022449
VIX,2011-01-04,2011-01-12,-0.14348861387798906
NASDAQ,2011-01-11,2011-01-19,0.18076579080272323
SP500,2011-01-11,2011-01-19,0.014076162764537369
VIX,2011-01-11,2011-01-19,-0.14369464049478556
NASDAQ,2011-01-18,2011-01-26,0.1856376131660975
SP500,2011-01-18,2011-01-26,0.0023432607084296424
VIX,2011-01-18,2011-01-26,-0.12669678057078493
NASDAQ,2011-01-25,2011-02-02,0.20476587974435895
SP500,2011-01-25,2011-02-02,0.0075133260771440601
VIX,2011-01-25,2011-02-02,-0.15294117647058825
NASDAQ,2011-02-01,2011-02-09,0.22770133770133771
SP500,2011-02-01,2011-02-09,0.021953416434649948
VIX,2011-02-01,2011-02-09,-0.13879779462275027
NASDAQ,2011-02-08,2011-02-16,0.1299610362197717
SP500,2011-02-08,2011-02-16,-0.0011762065483543376
VIX,2011-02-08,2011-02-16,-0.082517365934981934
NASDAQ,2011-02-15,2011-02-23,0.16756119172183376
SP500,2011-02-15,2011-02-23,0.012392570872470967
VIX,2011-02-15,2011-02-23,-0.049022627120067643
NASDAQ,2011-02-22,2011-03-02,0.20802785776468224
SP500,2011-02-22,2011-03-02,0.019367592885376858
VIX,2011-02-22,2011-03-02,-0.068291422666207371
NASDAQ,2011-03-01,2011-03-09,0.16575977624178317
SP500,2011-03-01,2011-03-09,0.019747558990707247
VIX,2011-03-01,2011-03-09,-0.058495283342373854
NASDAQ,2011-03-08,2011-03-16,0.21042648295882518
SP500,2011-03-08,2011-03-16,0.02852262443960249
VIX,2011-03-08,2011-03-16,-0.053598554943628439
NASDAQ,2011-03-15,2011-03-23,0.12049090183130853
SP500,2011-03-15,2011-03-23,0.062715124519133428
VIX,2011-03-15,2011-03-23,-0.046462170637638321
NASDAQ,2011-03-22,2011-03-30,0.035873868366663758
SP500,2011-03-22,2011-03-30,-0.020243074016267421
VIX,2011-03-22,2011-03-30,0.016337776628930965
NASDAQ,2011-03-29,2011-04-06,0.11824923270488209
SP500,2011-03-29,2011-04-06,-0.0073468084441417007
VIX,2011-03-29,2011-04-06,0.022280899059540692
NASDAQ,2011-04-05,2011-04-13,0.12731684750842806
SP500,2011-04-05,2011-04-13,0.0027941448980756045
VIX,2011-04-05,2011-04-13,0.02454657782092582
NASDAQ,2011-04-12,2011-04-20,0.10075630452116581
SP500,2011-04-12,2011-04-20,-0.0052141748087907117
VIX,2011-04-12,2011-04-20,0.013524882927216446
NASDAQ,2011-04-19,2011-04-27,0.12389733587481715
SP500,2011-04-19,2011-04-27,-0.020139798587245631
VIX,2011-04-19,2011-04-27,-0.015978038339847386
NASDAQ,2011-04-26,2011-05-04,0.17373279077467854
SP500,2011-04-26,2011-05-04,-0.0022864393532705408
VIX,2011-04-26,2011-05-04,-0.042653586578752456
NASDAQ,2011-05-03,2011-05-11,0.21918143566276274
SP500,2011-05-03,2011-05-11,0.0062345551693522017
VIX,2011-05-03,2011-05-11,-0.053951480875130228
NASDAQ,2011-05-10,2011-05-18,0.19399173224699098
