decision_date,aapl_intraday_return,contextual_prior_intraday_percentile,contextual_spy_return_10,contextual_qqq_return_10,contextual_ready,contextual_raw_signal,contextual_virtual_signal,contextual_virtual_signal_blocked,contextual_virtual_signal_pending_stage_outcome,weak_trend_prior_intraday_percentile,weak_trend_spy_return_20,weak_trend_qqq_return_20,weak_trend_aapl_sma_20,weak_trend_ready,weak_trend_raw_signal,weak_trend_virtual_signal,weak_trend_virtual_signal_blocked,weak_trend_virtual_signal_pending_stage_outcome,unfiltered_union_candidate_signal,unfiltered_union_signal,unfiltered_union_signal_blocked,unfiltered_union_signal_pending_stage_outcome,stage_outcome_available,always_long_target_exposure,unfiltered_contextual_target_exposure,unfiltered_weak_trend_target_exposure,unfiltered_union_target_exposure,spy_return_20,qqq_return_20,risk_regime_ready,risk_on,union_candidate_signal,shadow_canonical_union_signal,canonical_union_cash_signal,shadow_matures_on_close,shadow_matured_now,shadow_signal_close,shadow_opportunity_risk_on,shadow_matured_signal_risk_on,shadow_label_10bps,shadow_lesson_added_now,shadow_pending,selector_regime_n_eff,selector_regime_mean,selector_regime_ready,selector_cash_prediction,selector_skip_prediction,risk_on_n_raw,risk_on_n_eff,risk_on_weighted_label_sum,risk_on_weighted_squared_label_sum,risk_on_mean,risk_on_ready,risk_on_cash_selected,not_risk_on_n_raw,not_risk_on_n_eff,not_risk_on_weighted_label_sum,not_risk_on_weighted_squared_label_sum,not_risk_on_mean,not_risk_on_ready,not_risk_on_cash_selected,selector_skip_signal,learner_cash_signal,target_exposure
2025-02-04,0.024422455673301702,0.01393945704779942,-0.0021059150611170141,-0.00062883840997030038,True,True,True,False,False,0.016190775436156074,0.016606250586638227,0.011357982590647797,231.78610229492188,True,False,False,False,False,True,True,False,False,True,1,0,1,0,0.016606250586638227,0.011357982590647797,True,True,True,True,True,2025-02-06,False,,True,False,,False,False,26.189400890947976,-0.0036859338333028713,True,False,True,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,True,False,1
2025-02-05,0.017240635638436697,0.014167053867940149,-0.00366088543226184,-0.0087676767536539746,True,True,False,True,False,0.017955200057738041,0.014881657776510293,0.0044036988913735975,231.16358032226563,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.014881657776510293,0.0044036988913735975,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,28,26.189400890947976,-0.096532398817877507,0.015184634457865373,-0.0036859338333028713,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-06,0.0083445371204740049,0.014167053867940149,-0.0056251318469817679,-0.0057073861812888538,True,False,False,False,False,0.01724346608923738,0.030052879272651767,0.027990293534525312,230.7169334411621,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.030052879272651767,0.027990293534525312,True,True,False,False,False,,True,2025-02-04,False,True,-0.01400488735095092,True,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-07,-0.02136715859969196,0.014167053867940149,-0.011842664183341345,-0.012669080908526476,True,False,False,False,False,0.01724346608923738,0.019135310430398622,0.014846599813420402,229.96821594238281,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.019135310430398622,0.014846599813420402,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-10,-0.0083635203488179322,0.013993347484737684,0.0091428192638058903,0.029248702460574538,True,False,False,False,False,0.01724346608923738,0.04196449750210296,0.043494532813846298,229.5235710144043,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.04196449750210296,0.043494532813846298,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-11,0.019368966818819944,0.013993347484737684,0.0013067703128073482,0.011843524912811043,True,False,False,False,False,0.01724346608923738,0.041142903759390004,0.044366589900004749,229.44784317016601,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.041142903759390004,0.044366589900004749,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-12,0.024524213857211485,0.013993347484737684,0.0025754856513666713,0.014342364856831935,True,False,False,False,False,0.01724346608923738,0.036362676675854688,0.045973023387408718,229.63914260864257,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.036362676675854688,0.045973023387408718,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-13,0.019501055446256021,0.014327202434215813,0.0077514925678652258,0.024567489384073493,True,False,False,False,False,0.017955200057738041,0.028593816207086231,0.037158994474984164,229.83417434692382,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.028593816207086231,0.037158994474984164,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-14,0.013886035662241003,0.015837048100994955,0.013093734381858013,0.03036626950620458,True,False,False,False,False,0.018852947953895777,0.030525463436356981,0.048861892565496001,230.65935058593749,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.030525463436356981,0.048861892565496001,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-18,0.0013106997018990096,0.015837048100994955,0.022951979418044388,0.04103390179710753,True,False,False,False,False,0.018852947953895777,0.023277272408060101,0.03379084949603528,231.39260559082032,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.023277272408060101,0.03379084949603528,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-19,0.00085829907600309951,0.015837048100994955,0.018528391383602294,0.02869563066268177,True,False,False,False,False,0.018852947953895777,0.016383457104012233,0.028048747337952484,232.51042556762695,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.016383457104012233,0.028048747337952484,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-20,0.0036335403804095279,0.015837048100994955,0.010195097808847198,0.019701983701912784,True,False,False,False,False,0.018852947953895777,0.0064968892915364673,0.010761566323754579,233.61687011718749,True,False,False,False,False,False,False,False,False,True,1,1,1,1,0.0064968892915364673,0.010761566323754579,True,True,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-21,-0.0016263220225554154,0.015837048100994955,-0.010522444434387657,-0.0066464681530900016,True,False,False,False,False,0.018852947953895777,-0.016088386144073374,-0.012315920373887512,234.71783599853515,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.016088386144073374,-0.012315920373887512,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-24,0.0088597292803045402,0.015837048100994955,-0.0059255946442312579,-0.0058327588139002184,True,False,False,False,False,0.018852947953895777,-0.017698084000114411,-0.018427944029093535,235.93961410522462,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.017698084000114411,-0.018427944029093535,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-25,-0.0038709948139805661,0.015837048100994955,-0.017541405361066187,-0.030099267434888222,True,False,False,False,False,0.018852947953895777,-0.0085589639961096697,-0.0017309294917978724,236.80665588378906,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.0085589639961096697,-0.0017309294917978724,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-26,-0.016248521225192158,0.015837048100994955,-0.017792675288675786,-0.025436019258706088,True,False,False,False,False,0.018852947953895777,-0.016509155915720997,-0.013893746473668367,236.92411956787109,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.016509155915720997,-0.013893746473668367,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-27,-0.0088133351909952529,0.015837048100994955,-0.030346655916656973,-0.053056995445839417,True,False,False,False,False,0.018852947953895777,-0.027849327642170629,-0.039475593375898899,236.83473587036133,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.027849327642170629,-0.039475593375898899,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-02-28,0.02063726293576007,0.015837048100994955,-0.02550309672387685,-0.051744735868016978,True,True,True,False,False,0.018852947953895777,-0.017949291220724417,-0.028448484733062718,237.0590965270996,True,False,False,False,False,True,True,False,False,True,1,0,1,0,-0.017949291220724417,-0.028448484733062718,True,False,True,True,True,2025-03-04,False,,False,False,,False,False,119.27508235219781,0.0071109548640900496,True,True,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,True,0
2025-03-03,-0.01555066219132728,0.017242899999077244,-0.042529270132160124,-0.076372897112327864,True,False,False,False,False,0.019281598201876138,-0.029992402716866873,-0.048325787582805813,237.17295379638671,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.029992402716866873,-0.048325787582805813,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,181,119.27508235219781,0.84815972701710229,0.13105515302656817,0.0071109548640900496,True,True,False,False,1
2025-03-04,-0.0074881746153352413,0.017242899999077244,-0.056632259298507126,-0.081243049408127321,True,False,False,False,False,0.019281598201876138,-0.034980102330279372,-0.043542866922130385,237.57932815551757,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.034980102330279372,-0.043542866922130385,True,False,False,False,False,,True,2025-02-28,False,False,0.015018039860485026,True,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-05,0.0013593039109154326,0.017242899999077244,-0.048733153540532981,-0.069524778058880576,True,False,False,False,False,0.019281598201876138,-0.031107709099086889,-0.042824204749281169,237.7382713317871,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.031107709099086889,-0.042824204749281169,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-06,0.00379627785523029,0.017242899999077244,-0.061715652775931495,-0.091264312376966195,True,False,False,False,False,0.019281598201876138,-0.052149752083471834,-0.073360416670070761,237.89321899414062,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.052149752083471834,-0.073360416670070761,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-07,0.016843208300739709,0.017242899999077244,-0.040037471135057068,-0.065180232829959328,True,False,False,False,False,0.019281598201876138,-0.050138623504132673,-0.071393482641333939,238.19692077636719,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.050138623504132673,-0.071393482641333939,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-10,-0.034219231503511582,0.017242899999077244,-0.061335362162794893,-0.090676313006188614,True,False,False,False,False,0.019281598201876138,-0.066897508313492282,-0.095980178756190027,238.20189514160157,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.066897508313492282,-0.095980178756190027,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-11,-0.013270190130472481,0.017242899999077244,-0.064485687914581424,-0.081274757177814738,True,False,False,False,False,0.019281598201876138,-0.08089592368395071,-0.10892771396070222,237.86318511962889,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.08089592368395071,-0.10892771396070222,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-12,-0.014354518355912949,0.017242899999077244,-0.059996015447866369,-0.073149928632044614,True,False,False,False,False,0.019281598201876138,-0.076721201115063864,-0.09672530489729303,237.08529510498047,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.076721201115063864,-0.09672530489729303,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-13,-0.029034518921357999,0.017242899999077244,-0.057482290123640145,-0.063825567666283112,True,False,False,False,False,0.019281598201876138,-0.08608455076061361,-0.1134961702591244,235.73293991088866,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.08608455076061361,-0.1134961702591244,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-14,0.010603576299001549,0.017242899999077244,-0.052795436971401766,-0.056103270791065807,True,False,False,False,False,0.019281598201876138,-0.076952086559617716,-0.10494495773066725,234.33830947875975,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.076952086559617716,-0.10494495773066725,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-17,0.0032347402808285963,0.017242899999077244,-0.028470034724301096,-0.028729496857574977,True,False,False,False,False,0.019281598201876138,-0.069788495058999422,-0.10290823906231039,232.81635055541992,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.069788495058999422,-0.10290823906231039,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-18,-0.0068640324783633133,0.017242899999077244,-0.027458964745996961,-0.042397329475992507,True,False,False,False,False,0.019281598201876138,-0.082536160832940242,-0.1201958905507291,231.23570175170897,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.082536160832940242,-0.1201958905507291,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-19,0.0047614800982569427,0.017242899999077244,-0.027321257606421789,-0.042070875338361846,True,False,False,False,False,0.019281598201876138,-0.074722960105100489,-0.10867068512659994,229.76198883056639,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.074722960105100489,-0.10867068512659994,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-20,0.00051404555132394947,0.017242899999077244,-0.012606792765668118,-0.018312284520516919,True,False,False,False,False,0.019281598201876138,-0.073544409096655605,-0.10790533884266684,228.1838279724121,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.073544409096655605,-0.10790533884266684,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-21,0.031716802757141282,0.017242899999077244,-0.017786255567636688,-0.022265659774562074,True,True,True,False,False,0.019281598201876138,-0.057111610008803826,-0.085994611716302738,226.82699661254884,True,True,True,False,False,True,True,False,False,True,1,0,0,0,-0.057111610008803826,-0.085994611716302738,True,False,True,True,True,2025-03-25,False,,False,False,,False,False,119.67870694043683,0.007177024135713533,True,True,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,True,0
2025-03-24,-0.0012217387894160048,0.017813192918133991,0.027162938093462596,0.039476332742302001,True,False,False,False,False,0.019451522210967492,-0.03583847271470042,-0.054779548567963965,225.51542739868165,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.03583847271470042,-0.054779548567963965,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,182,119.67870694043683,0.85893696824250176,0.13062541878268646,0.007177024135713533,True,True,False,False,1
2025-03-25,0.013498191193860531,0.017810928557493444,0.03826279010971434,0.047913283040807109,True,False,False,False,False,0.019451522210967492,-0.028690300146623215,-0.037255614581741203,224.35704803466797,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.028690300146623215,-0.037255614581741203,True,False,False,False,False,,True,2025-03-21,False,False,-0.00095870255649843422,True,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,183,120.08031340573464,0.85368358084479079,0.12997321079936486,0.0071092717584797845,True,True,False,False,1
2025-03-26,-0.0088586451442935754,0.017810928557493444,0.020452867872529534,0.017156593033792911,True,False,False,False,False,0.019451522210967492,-0.04077023815217018,-0.057248339154242656,223.42049636840821,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.04077023815217018,-0.057248339154242656,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,183,120.08031340573464,0.85368358084479079,0.12997321079936486,0.0071092717584797845,True,True,False,False,1
2025-03-27,0.011111643347256894,0.017810928557493444,0.031492952355219206,0.029889011187897552,True,False,False,False,False,0.019451522210967492,-0.027799624792553601,-0.035844239584436943,222.75153045654298,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.027799624792553601,-0.035844239584436943,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,183,120.08031340573464,0.85368358084479079,0.12997321079936486,0.0071092717584797845,True,True,False,False,1
2025-03-28,-0.017007282463130768,0.017810928557493444,-0.0097339781545559001,-0.020891204927778739,True,False,False,False,False,0.019451522210967492,-0.062015505495817802,-0.075822410791629768,221.56082153320312,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.062015505495817802,-0.075822410791629768,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,183,120.08031340573464,0.85368358084479079,0.12997321079936486,0.0071092717584797845,True,True,False,False,1
2025-03-31,0.023593431203995818,0.017810928557493444,-0.010715556619503741,-0.0272401140607893,True,True,True,False,False,0.019451522210967492,-0.038880519074757425,-0.055187016147054901,220.77000045776367,True,False,False,False,False,True,True,False,False,True,1,0,1,0,-0.038880519074757425,-0.055187016147054901,True,False,True,True,True,2025-04-02,False,,False,False,,False,False,120.08031340573464,0.0071092717584797845,True,True,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,183,120.08031340573464,0.85368358084479079,0.12997321079936486,0.0071092717584797845,True,True,False,True,0
2025-04-01,0.015376938812400986,0.01875860265842666,0.0029186551037347908,-0.0023919298816436063,True,False,False,False,False,0.020028434940954354,-0.024620452889861366,-0.044687847918360557,220.1363494873047,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.024620452889861366,-0.044687847918360557,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,183,120.08031340573464,0.85368358084479079,0.12997321079936486,0.0071092717584797845,True,True,False,False,1
2025-04-02,0.011612109074552901,0.01875860265842666,-0.0016079100988992678,-0.0083802191843073137,True,False,False,False,False,0.020028434940954354,-0.028885237579300949,-0.050098531366058019,219.54696426391601,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.028885237579300949,-0.050098531366058019,True,False,False,False,False,,True,2025-03-31,False,False,-0.0088461341224665303,True,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,184,120.47991183870597,0.84056902881810036,0.12940159883428068,0.0069768396738488893,True,True,False,False,1
2025-04-03,-0.011433253485880646,0.01875860265842666,-0.048056535473214423,-0.058273046281582697,True,False,False,False,False,0.020028434940954354,-0.060057489455135782,-0.07551821819871396,217.94841156005859,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.060057489455135782,-0.07551821819871396,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,184,120.47991183870597,0.84056902881810036,0.12940159883428068,0.0069768396738488893,True,True,False,False,1
2025-04-04,-0.028418147012125416,0.01875860265842666,-0.10408160756852991,-0.1196647972608732,True,False,False,False,False,0.020028434940954354,-0.12001664106406229,-0.13926604137263277,215.42723388671874,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.12001664106406229,-0.13926604137263277,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,184,120.47991183870597,0.84056902881810036,0.12940159883428068,0.0069768396738488893,True,True,False,False,1
2025-04-07,0.024040687578958053,0.01875860265842666,-0.12141169314273681,-0.13648959174139064,True,True,True,False,False,0.020028434940954354,-0.097546653353932977,-0.10240136753853279,213.13832855224609,True,True,True,False,False,True,True,False,False,True,1,0,0,0,-0.097546653353932977,-0.10240136753853279,True,False,True,True,True,2025-04-09,False,,False,False,,False,False,120.47991183870597,0.0069768396738488893,True,True,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,184,120.47991183870597,0.84056902881810036,0.12940159883428068,0.0069768396738488893,True,True,False,True,0
2025-04-08,-0.076486336436607627,0.019252475329561536,-0.13724665709494577,-0.15685166897244029,True,False,False,False,False,0.020527612824015051,-0.10423530701891526,-0.11645366434253279,210.73005294799805,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.10423530701891526,-0.11645366434253279,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,184,120.47991183870597,0.84056902881810036,0.12940159883428068,0.0069768396738488893,True,True,False,False,1
2025-04-09,0.1564408818417744,0.019252475329561536,-0.035121857763486308,-0.037945310686797407,True,True,True,False,False,0.020527612824015051,-0.015387332607231019,-0.021439729905998628,209.82831878662108,True,True,True,False,False,True,True,False,False,True,1,0,0,0,-0.015387332607231019,-0.021439729905998628,True,False,True,True,True,2025-04-11,True,2025-04-07,False,False,0.080299228599067657,True,False,120.87751227951244,0.0075834238725348366,True,True,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,185,120.87751227951244,0.91666541227307752,0.13520255695371458,0.0075834238725348366,True,True,False,True,0
2025-04-10,0.0071401639204022871,0.019435011132537983,-0.074945211993757366,-0.073585038073524234,True,False,False,False,False,0.021727541435913822,-0.045812505629109213,-0.045895410911868106,208.87038116455079,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.045812505629109213,-0.045895410911868106,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,185,120.87751227951244,0.91666541227307752,0.13520255695371458,0.0075834238725348366,True,True,False,False,1
2025-04-11,0.064750066618837865,0.019435011132537983,-0.03908862310466299,-0.031006088932814202,True,True,True,False,False,0.021727541435913822,-0.048442113455826386,-0.051249539302688496,208.1074119567871,True,True,True,False,False,True,True,False,False,True,1,0,0,0,-0.048442113455826386,-0.051249539302688496,True,False,True,True,True,2025-04-15,True,2025-04-09,False,False,0.013833187067993807,True,False,121.27312471811489,0.0076349584826142401,True,True,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,186,121.27312471811489,0.92591527227970594,0.1347179012334041,0.0076349584826142401,True,True,False,True,0
2025-04-14,-0.042186899668700151,0.019922959042014687,-0.036235788715239692,-0.024396445745879181,True,False,False,False,False,0.023139035203499664,-0.046563058689112924,-0.050971997841872896,207.53642807006835,True,False,False,False,False,False,False,False,False,True,1,1,1,1,-0.046563058689112924,-0.050971997841872896,True,False,False,False,False,,False,,False,False,,False,False,,,False,False,False,29,27.058453886493236,-0.11005462417473903,0.015304848155288871,-0.0040672916729242604,True,False,186,121.27312471811489,0.92591527227970594,0.1347179012334041,0.0076349584826142401,True,True,False,False,1
