decision_date,event_date,event_time,side,reference_price,fill_price,signed_share_delta,cash_after,shares_after,equity_at_reference_after,target_exposure_after,slippage
2008-01-09,2008-01-10,close,buy,5.329104900360107,5.334434005260467,1137.505726009613,0.0,1137.505726009613,6061.8873386655105,1.0,6.061887338664484
2008-01-22,2008-01-23,open,sell,4.076906259448839,4.07282935318939,-1137.505726009613,4632.86671031296,0.0,4632.86671031296,0.0,4.637504214527933
2008-01-22,2008-01-23,close,buy,4.163120269775391,4.167283390045165,1111.7234602715005,0.0,1111.7234602715005,4628.2384718411195,1.0,4.628238471840377
2008-01-31,2008-02-01,open,sell,4.078403224355209,4.074324821130854,-1111.7234602715005,4529.522488417655,0.0,4529.522488417655,0.0,4.534056544962433
2008-01-31,2008-02-01,close,buy,4.003864288330078,4.007868152618408,1130.1575590650211,0.0,1130.1575590650211,4524.997490926729,1.0,4.524997490926384
2008-02-08,2008-02-11,open,sell,3.8320330844897805,3.8282010514052907,-1130.1575590650211,4326.4703558663505,0.0,4326.4703558663505,0.0,4.330801157023478
2008-02-08,2008-02-11,close,buy,3.8751394748687744,3.879014614343643,1115.3529403751475,0.0,1115.3529403751475,4322.148207658693,1.0,4.322148207658269
2008-03-11,2008-03-12,open,sell,3.802998980034417,3.7991959810543823,-1115.3529403751475,4237.4444085304485,0.0,4237.4444085304485,0.0,4.241686094625228
2008-03-11,2008-03-12,close,buy,3.77276349067688,3.7765362541675565,1122.0452084510673,0.0,1122.0452084510673,4233.211197333116,1.0,4.233211197332765
2008-03-13,2008-03-14,open,sell,3.8880130287251067,3.8841250156963816,-1122.0452084510673,4358.163862887051,0.0,4358.163862887051,0.0,4.362526389276322
2008-03-13,2008-03-14,close,buy,3.7901251316070557,3.7939152567386625,1148.7246203367838,0.0,1148.7246203367838,4353.8100528342175,1.0,4.35381005283394
2008-03-17,2008-03-18,open,sell,3.867057378841313,3.8631903214624717,-1148.7246203367838,4437.741835310716,0.0,4437.741835310716,0.0,4.442184019330029
2008-03-17,2008-03-18,close,buy,3.9760220050811768,3.9799980270862574,1115.0110641033586,0.0,1115.0110641033586,4433.308526783932,1.0,4.4333085267833185
2008-06-10,2008-06-11,open,sell,5.518295547639424,5.512777252091785,-1115.0110641033586,6146.80763001965,0.0,6146.80763001965,0.0,6.152960590609969
2008-06-10,2008-06-11,close,buy,5.412623882293701,5.418036506175994,1134.5083450458358,0.0,1134.5083450458358,6140.666963056594,1.0,6.140666963055948
2008-06-16,2008-06-17,open,sell,5.331499509178771,5.326168009669592,-1134.5083450458358,6042.582054086322,0.0,6042.582054086322,0.0,6.04863068477122
2008-06-16,2008-06-17,close,buy,5.431184768676758,5.436615953445434,1111.4601630554498,0.0,1111.4601630554498,6036.545508577745,1.0,6.0365455085775075
2008-07-01,2008-07-02,open,sell,5.2446844818116825,5.2394397973298705,-1111.4601630554498,5823.428611459471,0.0,5823.428611459471,0.0,5.8292578693290675
2008-07-01,2008-07-02,close,buy,5.034538269042969,5.039572807312011,1155.5401289192903,0.0,1155.5401289192903,5817.611000459013,1.0,5.817611000457879
2008-07-22,2008-07-23,open,sell,4.939046542543856,4.934107496001312,-1155.5401289192903,5701.559212030993,0.0,5701.559212030993,0.0,5.707266478510004
2008-07-22,2008-07-23,close,buy,4.977064609527588,4.982041674137115,1144.422223850325,0.0,1144.422223850325,5695.863348682312,1.0,5.695863348681466
